transaction_id,customer_id,visit_date,total_spending
T006537,1071,2023-03-15,419185
T004359,1422,2023-03-15,416350
T000594,1208,2023-03-15,109363
T003179,1474,2023-03-15,56180
T001064,1279,2023-03-15,347440
T005247,1250,2023-03-15,236936
T003287,1162,2023-03-15,182246
T004369,1497,2023-03-15,284813
T007248,1237,2023-03-15,255612
T002604,1455,2023-03-16,126948
T006728,1136,2023-03-16,77955
T000964,1306,2023-03-16,461455
T001090,1102,2023-03-16,401234
T002118,1070,2023-03-16,175355
T001602,1242,2023-03-16,184838
T007075,1330,2023-03-16,307424
T006451,1116,2023-03-16,399634
T004338,1063,2023-03-16,302072
T000218,1450,2023-03-16,156080
T003986,1419,2023-03-17,389956
T002708,1109,2023-03-17,22953
T006899,1232,2023-03-17,126379
T005013,1293,2023-03-17,198352
T003064,1328,2023-03-17,491145
T000496,1242,2023-03-17,252380
T002825,1156,2023-03-17,259101
T006620,1423,2023-03-17,258913
T006551,1299,2023-03-17,85560
T001355,1208,2023-03-17,191713
T000812,1152,2023-03-17,267766
T004362,1385,2023-03-18,97092
T005647,1163,2023-03-18,364308
T003810,1483,2023-03-18,406958
T003780,1199,2023-03-18,476297
T007185,1273,2023-03-18,118231
T003829,1441,2023-03-18,144225
T004788,1120,2023-03-18,112551
T004925,1489,2023-03-18,424520
T007506,1083,2023-03-18,222476
T002719,1008,2023-03-18,108529
T002718,1453,2023-03-18,160119
T003766,1068,2023-03-18,374824
T002709,1268,2023-03-18,64941
T006973,1075,2023-03-18,52799
T006970,1038,2023-03-18,449330
T006417,1355,2023-03-18,427976
T007410,1327,2023-03-18,409347
T002131,1426,2023-03-18,491324
T005186,1229,2023-03-19,321729
T005412,1177,2023-03-19,168310
T001600,1213,2023-03-19,83867
T005544,1476,2023-03-19,214473
T007979,1381,2023-03-19,123229
T000364,1409,2023-03-19,497698
T006998,1491,2023-03-19,352924
T007275,1389,2023-03-19,192027
T007621,1410,2023-03-19,245760
T000587,1497,2023-03-19,129097
T007598,1010,2023-03-19,419547
T006412,1230,2023-03-19,496113
T006863,1187,2023-03-20,378959
T001462,1466,2023-03-20,165444
T007345,1347,2023-03-20,96949
T002262,1403,2023-03-20,307871
T007903,1205,2023-03-20,339115
T001271,1258,2023-03-20,472441
T002208,1138,2023-03-20,87902
T001971,1076,2023-03-20,482003
T006893,1328,2023-03-20,370235
T001820,1022,2023-03-20,147872
T002106,1107,2023-03-21,27008
T003301,1179,2023-03-21,457991
T003373,1100,2023-03-21,129813
T004513,1141,2023-03-21,476275
T006968,1331,2023-03-21,199431
T001866,1261,2023-03-21,87963
T003272,1425,2023-03-21,124668
T004530,1282,2023-03-21,295074
T003487,1264,2023-03-21,90227
T007034,1039,2023-03-21,477582
T000399,1318,2023-03-21,173290
T000298,1199,2023-03-21,35675
T004129,1387,2023-03-22,77755
T000012,1034,2023-03-22,262730
T004736,1384,2023-03-22,106728
T005733,1220,2023-03-22,206502
T007772,1045,2023-03-22,498899
T007235,1327,2023-03-22,123655
T000459,1450,2023-03-22,91745
T006265,1098,2023-03-22,484955
T003755,1041,2023-03-22,95885
T003326,1273,2023-03-22,138209
T005757,1364,2023-03-22,151765
T006902,1489,2023-03-22,29756
T007168,1100,2023-03-22,490449
T002332,1412,2023-03-23,84057
T004290,1319,2023-03-23,88382
T002428,1128,2023-03-23,51147
T000922,1120,2023-03-23,79696
T000513,1192,2023-03-23,253670
T000727,1178,2023-03-23,476021
T003076,1323,2023-03-23,296156
T001085,1305,2023-03-23,24544
T006419,1328,2023-03-23,368965
T004876,1074,2023-03-23,350552
T003546,1412,2023-03-23,166104
T006935,1050,2023-03-24,449799
T002818,1030,2023-03-24,399446
T002066,1297,2023-03-24,459175
T007124,1183,2023-03-24,203599
T003034,1228,2023-03-24,302487
T007439,1056,2023-03-24,455805
T004491,1399,2023-03-24,320877
T001206,1375,2023-03-24,187967
T000657,1301,2023-03-25,328206
T001575,1155,2023-03-25,246675
T007307,1247,2023-03-25,339702
T000321,1005,2023-03-25,456531
T003809,1271,2023-03-25,189451
T006014,1367,2023-03-25,58769
T000873,1379,2023-03-25,320140
T002313,1366,2023-03-25,198066
T005609,1052,2023-03-25,499940
T002730,1340,2023-03-25,246325
T003594,1397,2023-03-25,339535
T007922,1339,2023-03-25,331406
T001914,1186,2023-03-26,109751
T004639,1107,2023-03-26,160940
T007844,1266,2023-03-26,139261
T000815,1435,2023-03-26,106388
T003576,1411,2023-03-26,229527
T001365,1396,2023-03-26,412508
T002626,1153,2023-03-26,259026
T000004,1326,2023-03-26,80664
T000365,1226,2023-03-26,265620
T001609,1160,2023-03-27,154137
T006888,1496,2023-03-27,217962
T000051,1292,2023-03-27,103984
T005266,1385,2023-03-27,494835
T001555,1273,2023-03-27,437942
T001994,1251,2023-03-27,135827
T003018,1425,2023-03-27,434921
T005982,1165,2023-03-27,417569
T006473,1409,2023-03-27,107513
T004555,1491,2023-03-27,472477
T006696,1295,2023-03-27,44154
T004569,1336,2023-03-27,285287
T003943,1495,2023-03-27,164177
T004001,1377,2023-03-27,55539
T004322,1445,2023-03-27,23487
T003858,1003,2023-03-27,265392
T005573,1073,2023-03-28,266602
T006960,1028,2023-03-28,381981
T000728,1348,2023-03-28,394557
T003596,1222,2023-03-28,411030
T005712,1145,2023-03-28,442075
T003915,1273,2023-03-28,229061
T003545,1351,2023-03-28,477357
T001794,1222,2023-03-28,354796
T004342,1185,2023-03-28,348648
T005205,1120,2023-03-28,209506
T007738,1145,2023-03-28,101863
T003275,1428,2023-03-29,34629
T005016,1239,2023-03-29,131118
T002716,1476,2023-03-29,293298
T000149,1365,2023-03-29,445165
T006258,1015,2023-03-29,48688
T003276,1377,2023-03-29,331200
T004254,1168,2023-03-29,200046
T002328,1158,2023-03-29,144283
T005475,1152,2023-03-29,185693
T000100,1042,2023-03-29,330075
T002779,1166,2023-03-29,492782
T000551,1372,2023-03-29,140355
T005401,1486,2023-03-29,436495
T004890,1197,2023-03-29,178940
T003590,1210,2023-03-30,385624
T005143,1399,2023-03-30,344639
T002883,1365,2023-03-30,77353
T005953,1284,2023-03-30,307501
T003090,1171,2023-03-30,21607
T004444,1141,2023-03-30,268465
T003759,1193,2023-03-30,441490
T006861,1348,2023-03-31,480755
T003805,1494,2023-03-31,135792
T005163,1332,2023-03-31,361094
T000135,1215,2023-03-31,348624
T001453,1405,2023-03-31,291984
T003401,1013,2023-03-31,258788
T007981,1119,2023-03-31,406125
T001882,1231,2023-03-31,140497
T000274,1073,2023-03-31,148714
T005250,1383,2023-03-31,353983
T006050,1068,2023-03-31,369380
T000845,1008,2023-03-31,125879
T006641,1171,2023-04-01,96441
T001296,1109,2023-04-01,299860
T006435,1140,2023-04-01,263465
T002382,1218,2023-04-01,96757
T003170,1375,2023-04-01,121216
T006152,1022,2023-04-01,325983
T002215,1032,2023-04-01,144716
T006332,1129,2023-04-01,121824
T000700,1090,2023-04-01,78334
T004214,1073,2023-04-01,201191
T007698,1032,2023-04-01,312282
T001702,1436,2023-04-02,401136
T002159,1117,2023-04-02,387066
T004783,1096,2023-04-02,331888
T000397,1301,2023-04-02,351012
T001106,1450,2023-04-02,150011
T007969,1154,2023-04-02,230121
T000740,1390,2023-04-02,106120
T004644,1386,2023-04-02,395735
T004073,1368,2023-04-02,322388
T007631,1109,2023-04-02,304941
T002998,1147,2023-04-02,367661
T002933,1496,2023-04-03,425519
T001898,1209,2023-04-03,28724
T000599,1473,2023-04-03,301053
T000879,1261,2023-04-03,476395
T005040,1011,2023-04-03,432073
T004492,1382,2023-04-03,65389
T005916,1076,2023-04-03,472282
T004346,1256,2023-04-03,391266
T004426,1118,2023-04-03,294795
T006484,1273,2023-04-03,475987
T005839,1270,2023-04-03,291586
T004618,1448,2023-04-03,399575
T005391,1450,2023-04-03,323725
T001872,1224,2023-04-03,44194
T006487,1238,2023-04-04,277575
T007355,1340,2023-04-04,161630
T002090,1270,2023-04-04,391603
T002698,1046,2023-04-04,259654
T007052,1109,2023-04-04,209927
T004690,1387,2023-04-04,224482
T004179,1413,2023-04-05,195918
T003670,1084,2023-04-05,45345
T004623,1323,2023-04-05,285968
T005567,1056,2023-04-05,209932
T004957,1118,2023-04-05,79321
T001628,1082,2023-04-05,138576
T005559,1061,2023-04-05,177517
T003745,1257,2023-04-05,79790
T004357,1003,2023-04-05,134479
T004462,1150,2023-04-05,154942
T004227,1054,2023-04-05,386440
T007374,1423,2023-04-05,34418
T000392,1453,2023-04-05,392008
T007231,1112,2023-04-05,496600
T005142,1401,2023-04-06,27101
T007727,1176,2023-04-06,213545
T001993,1476,2023-04-06,100337
T006128,1386,2023-04-06,249766
T003029,1308,2023-04-06,486548
T002634,1136,2023-04-06,102673
T006220,1445,2023-04-06,330074
T000506,1193,2023-04-06,48669
T004117,1318,2023-04-06,52264
T003522,1288,2023-04-07,285192
T000773,1300,2023-04-07,400174
T003638,1466,2023-04-07,384179
T007246,1387,2023-04-07,324020
T005873,1425,2023-04-07,361188
T004356,1311,2023-04-07,24838
T005512,1433,2023-04-07,365089
T001109,1117,2023-04-08,495388
T007256,1455,2023-04-08,270440
T005172,1018,2023-04-08,360722
T007390,1201,2023-04-09,142561
T004766,1375,2023-04-09,212176
T005825,1193,2023-04-09,401742
T007847,1144,2023-04-09,393834
T000208,1470,2023-04-09,93071
T001256,1432,2023-04-09,56368
T002527,1489,2023-04-09,89925
T004980,1299,2023-04-09,258340
T004452,1401,2023-04-09,321460
T003094,1298,2023-04-09,280114
T001044,1269,2023-04-09,180053
T001309,1425,2023-04-09,335387
T001924,1293,2023-04-09,104458
T007638,1130,2023-04-09,229062
T001561,1308,2023-04-10,37545
T001688,1435,2023-04-10,489509
T003442,1340,2023-04-10,468692
T001178,1351,2023-04-10,299228
T001070,1310,2023-04-10,85285
T002993,1005,2023-04-11,220798
T006126,1305,2023-04-11,393894
T005167,1444,2023-04-11,100543
T000227,1141,2023-04-11,262960
T001039,1073,2023-04-11,274936
T003925,1241,2023-04-11,192022
T001622,1282,2023-04-11,473351
T006592,1383,2023-04-11,94491
T001521,1499,2023-04-11,137928
T007998,1223,2023-04-11,174339
T001386,1084,2023-04-11,40860
T000246,1236,2023-04-11,27903
T002493,1201,2023-04-11,39283
T004082,1167,2023-04-11,247292
T005238,1325,2023-04-11,435313
T007613,1198,2023-04-12,351397
T005258,1433,2023-04-12,75413
T002800,1223,2023-04-12,257528
T005889,1209,2023-04-12,73046
T001095,1110,2023-04-12,438005
T006949,1112,2023-04-12,394302
T000779,1037,2023-04-12,339540
T001874,1362,2023-04-13,197933
T002939,1305,2023-04-13,117180
T006924,1347,2023-04-13,375540
T000928,1390,2023-04-13,482110
T001519,1467,2023-04-13,139746
T005445,1370,2023-04-13,42970
T001976,1415,2023-04-13,127508
T000507,1022,2023-04-13,181233
T001694,1148,2023-04-13,177110
T005579,1188,2023-04-13,61604
T006878,1168,2023-04-13,273116
T006801,1302,2023-04-13,481003
T007102,1130,2023-04-13,100501
T000966,1185,2023-04-13,175647
T002019,1500,2023-04-14,163775
T001261,1455,2023-04-14,47426
T002491,1426,2023-04-14,359099
T005425,1494,2023-04-14,78204
T006947,1090,2023-04-14,102607
T001420,1466,2023-04-14,50982
T002969,1280,2023-04-14,183024
T006225,1417,2023-04-14,98944
T002664,1090,2023-04-14,193602
T005558,1203,2023-04-14,104738
T002603,1311,2023-04-14,73205
T001779,1278,2023-04-14,419782
T003817,1040,2023-04-14,388708
T007362,1272,2023-04-14,82995
T002979,1099,2023-04-15,132192
T005112,1128,2023-04-15,275628
T004403,1055,2023-04-15,126887
T000255,1065,2023-04-15,306045
T006810,1280,2023-04-15,189087
T001756,1181,2023-04-15,427713
T007483,1009,2023-04-15,336785
T007266,1063,2023-04-15,236886
T000225,1247,2023-04-15,442452
T004330,1114,2023-04-15,353175
T000937,1293,2023-04-15,69777
T002505,1275,2023-04-15,461924
T004158,1367,2023-04-15,254815
T002639,1441,2023-04-15,134869
T005082,1013,2023-04-15,133389
T002395,1441,2023-04-15,482028
T002712,1417,2023-04-16,343827
T006219,1336,2023-04-16,294244
T001221,1170,2023-04-16,256692
T001244,1242,2023-04-16,419601
T001152,1381,2023-04-16,259204
T000003,1075,2023-04-16,402299
T005730,1296,2023-04-16,184135
T007420,1283,2023-04-16,120290
T002268,1008,2023-04-16,186056
T001062,1397,2023-04-16,35582
T002377,1474,2023-04-16,254537
T003555,1438,2023-04-16,270186
T002561,1325,2023-04-16,450294
T002497,1327,2023-04-16,99552
T006854,1151,2023-04-16,399080
T003856,1317,2023-04-17,193625
T006366,1086,2023-04-17,488012
T005920,1487,2023-04-17,243374
T006791,1155,2023-04-17,144703
T006933,1170,2023-04-17,481015
T007447,1229,2023-04-17,473017
T003043,1203,2023-04-17,176100
T005135,1397,2023-04-17,71884
T003979,1128,2023-04-17,488084
T007161,1439,2023-04-17,441153
T000649,1320,2023-04-17,100730
T007552,1308,2023-04-18,373886
T007428,1439,2023-04-18,456486
T007169,1007,2023-04-18,450123
T000568,1303,2023-04-18,188354
T002042,1069,2023-04-18,475413
T007000,1345,2023-04-18,388602
T005261,1205,2023-04-18,46597
T004726,1002,2023-04-18,307502
T000141,1025,2023-04-18,463226
T006536,1001,2023-04-19,196950
T003000,1091,2023-04-19,22118
T001930,1405,2023-04-19,130704
T003127,1141,2023-04-19,406302
T005194,1310,2023-04-19,457350
T001007,1114,2023-04-19,137181
T000501,1012,2023-04-19,341165
T000428,1170,2023-04-19,287774
T006807,1392,2023-04-19,322570
T001541,1329,2023-04-19,452458
T007739,1216,2023-04-19,172272
T004060,1390,2023-04-20,31230
T007143,1192,2023-04-20,411821
T006038,1278,2023-04-20,187011
T006230,1294,2023-04-20,116920
T000077,1239,2023-04-20,168306
T002385,1469,2023-04-20,121978
T002691,1192,2023-04-20,399689
T005704,1416,2023-04-20,326405
T003609,1331,2023-04-20,359856
T002508,1398,2023-04-20,264300
T006045,1298,2023-04-21,304513
T007578,1377,2023-04-21,154308
T002824,1195,2023-04-21,437876
T007051,1009,2023-04-21,207237
T000784,1131,2023-04-21,150672
T003089,1214,2023-04-21,218879
T007757,1203,2023-04-21,259128
T005162,1447,2023-04-21,187953
T005147,1319,2023-04-21,56180
T000029,1168,2023-04-22,175313
T005722,1314,2023-04-22,243720
T004396,1052,2023-04-22,203328
T003489,1471,2023-04-22,322262
T007395,1265,2023-04-22,283382
T001101,1003,2023-04-22,275549
T004798,1255,2023-04-22,119830
T002632,1218,2023-04-22,128119
T004538,1007,2023-04-22,441064
T006168,1076,2023-04-22,111851
T001712,1261,2023-04-22,136787
T000127,1318,2023-04-22,496870
T000993,1352,2023-04-22,107897
T003306,1218,2023-04-22,386657
T007859,1334,2023-04-22,441219
T006313,1075,2023-04-22,269708
T004437,1383,2023-04-23,61150
T007007,1025,2023-04-23,92554
T003523,1028,2023-04-23,269212
T002214,1448,2023-04-23,68415
T002025,1107,2023-04-23,350484
T007811,1481,2023-04-23,76902
T005509,1149,2023-04-23,395867
T002035,1245,2023-04-23,159438
T001828,1463,2023-04-23,54889
T005633,1008,2023-04-23,31584
T004297,1376,2023-04-24,158621
T002573,1465,2023-04-24,278989
T000811,1444,2023-04-24,130572
T003108,1303,2023-04-24,70528
T001954,1254,2023-04-24,412888
T006104,1199,2023-04-24,201618
T006508,1007,2023-04-24,92317
T000310,1366,2023-04-24,495814
T005496,1471,2023-04-24,219530
T001121,1271,2023-04-24,425486
T001076,1076,2023-04-24,260839
T003995,1388,2023-04-24,495514
T001731,1463,2023-04-25,29879
T001376,1118,2023-04-25,282238
T006049,1135,2023-04-25,60733
T004198,1414,2023-04-25,345720
T002585,1076,2023-04-25,224583
T003317,1213,2023-04-25,76539
T006233,1480,2023-04-25,310754
T006580,1066,2023-04-25,197059
T006160,1162,2023-04-25,62873
T004379,1083,2023-04-25,44406
T001833,1463,2023-04-25,100291
T000958,1216,2023-04-25,154757
T005308,1469,2023-04-25,153021
T003552,1052,2023-04-25,323391
T007643,1087,2023-04-25,143441
T004909,1189,2023-04-25,87628
T001193,1084,2023-04-25,443574
T006870,1126,2023-04-26,355138
T004733,1318,2023-04-26,462505
T001672,1344,2023-04-26,241965
T001983,1350,2023-04-26,429062
T007254,1464,2023-04-26,90072
T005364,1481,2023-04-26,419046
T007041,1444,2023-04-26,85252
T000679,1161,2023-04-26,151458
T005274,1219,2023-04-27,54247
T000677,1092,2023-04-27,397410
T000343,1227,2023-04-27,350243
T006624,1332,2023-04-27,436454
T001232,1019,2023-04-27,310449
T000934,1334,2023-04-27,116554
T006176,1039,2023-04-27,301253
T003315,1175,2023-04-27,56136
T005800,1202,2023-04-28,458236
T001860,1362,2023-04-28,368987
T001593,1471,2023-04-28,453345
T006402,1411,2023-04-28,421365
T006157,1283,2023-04-28,333905
T000442,1023,2023-04-28,160931
T005943,1253,2023-04-28,142217
T002030,1493,2023-04-28,370912
T003037,1417,2023-04-28,140026
T001683,1200,2023-04-28,169138
T002184,1065,2023-04-28,303142
T004986,1474,2023-04-29,424593
T000577,1387,2023-04-29,99059
T001933,1430,2023-04-29,326505
T001740,1169,2023-04-29,312420
T006777,1018,2023-04-29,491127
T005479,1283,2023-04-29,420111
T000063,1232,2023-04-30,110709
T005949,1325,2023-04-30,71464
T006063,1181,2023-04-30,416082
T007616,1390,2023-04-30,373082
T000665,1179,2023-04-30,369787
T007320,1416,2023-04-30,173947
T007137,1186,2023-04-30,334792
T006333,1337,2023-04-30,58664
T005822,1454,2023-04-30,231634
T005173,1400,2023-04-30,136258
T005047,1251,2023-04-30,172150
T003509,1218,2023-04-30,439655
T003528,1090,2023-05-01,178497
T005285,1423,2023-05-01,163973
T006582,1268,2023-05-01,68167
T003990,1289,2023-05-01,28109
T005465,1118,2023-05-01,150992
T005680,1146,2023-05-01,348897
T001527,1130,2023-05-01,178455
T007103,1246,2023-05-01,88772
T004561,1310,2023-05-01,369335
T001292,1102,2023-05-01,105186
T001834,1499,2023-05-01,86008
T000006,1128,2023-05-01,430293
T006982,1019,2023-05-02,153387
T004500,1446,2023-05-02,414039
T000569,1464,2023-05-02,487854
T003460,1421,2023-05-02,261630
T002830,1023,2023-05-02,236112
T007563,1016,2023-05-02,344379
T003068,1337,2023-05-02,177213
T004201,1284,2023-05-02,443030
T004674,1192,2023-05-02,273130
T003325,1011,2023-05-02,498739
T007712,1114,2023-05-03,75812
T002529,1334,2023-05-03,96625
T000831,1371,2023-05-03,388066
T003649,1107,2023-05-03,160517
T003736,1116,2023-05-03,488295
T003083,1287,2023-05-03,498174
T003386,1028,2023-05-03,380981
T007435,1087,2023-05-03,23582
T001049,1489,2023-05-03,149014
T000786,1202,2023-05-03,348980
T001585,1062,2023-05-03,377941
T005807,1323,2023-05-04,448487
T003842,1169,2023-05-04,271762
T003153,1072,2023-05-04,140424
T005905,1187,2023-05-04,180887
T007243,1196,2023-05-04,146419
T005456,1472,2023-05-05,95147
T004280,1338,2023-05-05,481535
T005893,1258,2023-05-05,154035
T002415,1424,2023-05-05,99199
T002261,1427,2023-05-05,184238
T005632,1208,2023-05-05,423976
T004966,1013,2023-05-05,446957
T003746,1058,2023-05-05,420876
T007414,1001,2023-05-05,470470
T000913,1121,2023-05-05,363190
T003379,1393,2023-05-06,286933
T006270,1343,2023-05-06,375239
T006741,1102,2023-05-06,193277
T000801,1442,2023-05-06,439485
T001165,1106,2023-05-06,178070
T002879,1321,2023-05-06,38226
T004147,1495,2023-05-07,124649
T004211,1385,2023-05-07,434133
T000398,1224,2023-05-07,331999
T001778,1114,2023-05-07,86775
T004098,1404,2023-05-07,415124
T002154,1396,2023-05-07,470659
T002667,1245,2023-05-08,276196
T004737,1062,2023-05-08,198331
T006064,1288,2023-05-08,335034
T000358,1323,2023-05-08,397972
T004593,1435,2023-05-08,93185
T005153,1040,2023-05-08,192980
T002605,1348,2023-05-08,341954
T002112,1021,2023-05-08,299297
T002288,1268,2023-05-08,427010
T002037,1426,2023-05-08,205409
T007024,1381,2023-05-08,462369
T005156,1219,2023-05-08,421435
T000747,1297,2023-05-08,187797
T004262,1047,2023-05-08,76321
T002078,1213,2023-05-09,354348
T000908,1313,2023-05-09,191871
T001295,1167,2023-05-09,324136
T006193,1101,2023-05-09,120050
T000044,1064,2023-05-09,229614
T003428,1017,2023-05-09,281046
T001304,1073,2023-05-10,312543
T006916,1146,2023-05-10,195560
T002378,1496,2023-05-10,193420
T006653,1068,2023-05-10,213786
T002557,1050,2023-05-10,137771
T001147,1141,2023-05-10,235886
T001574,1007,2023-05-10,437130
T001382,1321,2023-05-10,74486
T001895,1314,2023-05-10,398888
T005297,1286,2023-05-10,464946
T002544,1255,2023-05-10,298210
T005245,1254,2023-05-10,177879
T007421,1171,2023-05-11,486878
T005073,1350,2023-05-11,433793
T006187,1057,2023-05-11,415037
T003782,1327,2023-05-11,236992
T003024,1147,2023-05-11,382736
T001277,1323,2023-05-11,372186
T002799,1127,2023-05-11,303891
T004833,1369,2023-05-11,354409
T007131,1359,2023-05-12,200672
T005168,1327,2023-05-12,116487
T006348,1364,2023-05-12,338193
T000007,1341,2023-05-12,402618
T000279,1452,2023-05-12,107725
T002643,1355,2023-05-12,301872
T005190,1188,2023-05-12,259434
T005668,1217,2023-05-12,373981
T003527,1059,2023-05-12,311922
T006082,1088,2023-05-12,149688
T007219,1435,2023-05-12,213652
T002546,1016,2023-05-12,360126
T004446,1046,2023-05-12,373413
T006350,1212,2023-05-12,405417
T002517,1265,2023-05-13,84512
T005604,1184,2023-05-13,21316
T004321,1258,2023-05-13,337241
